page,car_brand,car_name,car_price,car_km,car_year,car_desc,car_store,car_engine,car_gearbox,car_fuel,car_color
https://www.usadosbr.com/carros/pe/recife?pagina=9,Fiat,Toro,104900.0,69000.0,2019, Diesel 2.0 Freedom Turbo 16V Automático,,2.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Chevrolet,S10,102900.0,75000.0,2017, Gasolina 2.5 Advantage 16V Manual,,2.5,Manual,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Volkswagen,T-Cross,102900.0,48000.0,2020, Á/G 1.0 200 TSI Comfortline Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Volkswagen,T-Cross,99900.0,47000.0,2021, Á/G 1.0 200 TSI Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Chevrolet,Tracker,98900.0,33000.0,2021, Á/G 1.2 Turbo Automático,,1.2 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Fiat,Pulse,94900.0,29000.0,2023, Á/G 1.0 Drive Turbo 200 Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Toyota,Corolla,92900.0,64000.0,2019, Á/G 1.8 GLI Upper CVT,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Nissan,Versa,85900.0,14892.0,2022, Á/G 1.6 16V Sense Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Citroën,C4 Cactus,79990.0,39949.0,2022, Á/G 1.6 VTI 120 Feel Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Chevrolet,Cruze,79900.0,57070.0,2017, Á/G 1.4 Turbo LT 16V Automático,,1.4 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Honda,Fit,79870.0,55000.0,2020, Á/G 1.5 LX CVT,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Jeep,Renegade,75900.0,94663.0,2020, Á/G 1.8 16V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Chevrolet,Onix,74900.0,52000.0,2020, Á/G 1.0 LT Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Volkswagen,Voyage,69900.0,26500.0,2022, Á/G 1.6 MSI Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Fiat,Argo,68900.0,78000.0,2018, Á/G 1.8 HGT Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Volkswagen,Saveiro,68900.0,38000.0,2022, Á/G CS 1.6 Robust Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Hyundai,Hb20,58900.0,50000.0,2021, Á/G 1.0 12V Sense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Chevrolet,Onix,57900.0,55000.0,2019, Á/G 1.0 LT 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Fiat,Argo,52900.0,67000.0,2018, Á/G 1.0 Drive Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=9,Hyundai,Hb20X,49900.0,82000.0,2014, Á/G 1.6 Premium Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Toyota,Etios,49900.0,68000.0,2018, Á/G 1.3 X Manual,,1.3,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Audi,A5,158900.0,78000.0,2018, Gasolina 2.0 Sportback Attraction Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Nissan,Kicks,89990.0,61671.0,2020, Á/G 1.6 SL CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Chevrolet,Onix,84990.0,14800.0,2021, Á/G 1.0 Premier Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Chevrolet,Onix,84990.0,42274.0,2020, Á/G 1.0 Turbo Plus Premier Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Nissan,Kicks,81990.0,67234.0,2017, Á/G 1.6 SL Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Ford,Ka,43990.0,34335.0,2019, Á/G 1.0 SE 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Porsche,Cayenne,709900.0,8660.0,2023, Híbrido 3.0 V6 E-hybrid Coupé Platinum Edition AWD Automático,,3.0,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Jaguar,I-Pace,569900.0,11011.0,2023, Elétrico 90 KW EV400 SE AWD Elétrico Automático,,Elétrico,Automatico,Elétrico,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Mercedes-Benz,Glc 220D,269900.0,24000.0,2020, Diesel 2.0 Turbo Off-road Automático,,2.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Chevrolet,Spin,149900.0,100.0,2025, Á/G 1.8 8V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Chevrolet,Montana,135900.0,24046.0,2023, Á/G 1.2 Turbo Premier Automático,,1.2 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Jeep,Renegade,133900.0,31511.0,2022, Á/G 1.3 T270 Turbo S Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Fiat,Strada,132900.0,7597.0,2023, Á/G CD 1.3 Ranch Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Fiat,Strada,91900.0,36000.0,2022, Á/G CS 1.3 Freedom Manual,,1.3,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Citroën,C4 Cactus,89997.0,40410.0,2023, Á/G 1.6 VTI 120 Feel Business Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Renault,Duster Oroch,69997.0,108252.0,2016, Á/G 2.0 Dynamique Manual,,2.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Renault,Logan,65997.0,37143.0,2023, Á/G 1.0 12V SCE ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Renault,Sandero,64997.0,54693.0,2023, Á/G 1.0 12V SCE S Edition Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=15,Toyota,Etios,58990.0,98374.0,2020, Á/G 1.5 X Plus 16V Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Jeep,Renegade,69990.0,79333.0,2017, Á/G 1.8 Sport Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Volkswagen,Voyage,59900.0,29216.0,2022, Á/G 1.6 Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Volkswagen,Voyage,58990.0,44586.0,2021, Á/G 1.6 Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Fiat,Argo,55990.0,58000.0,2020, Á/G 1.0 Drive Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Ford,Ka,42900.0,88000.0,2017, Á/G 1.0 SE 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Renault,Logan,26990.0,0.0,2012, Á/G 1.0 Expression Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Nissan,Frontier,130990.0,90000.0,2018, Diesel 2.3 SE Automático,,2.3,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Chevrolet,Equinox,95900.0,72000.0,2018, Gasolina 2.0 LT 16V Turbo Automático,,2.0 Turbo,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Chevrolet,Onix,91900.0,43712.0,2022, Á/G 1.0 Turbo Plus Premier Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Fiat,Toro,89990.0,49659.0,2021, Á/G 1.8 Endurance AT6 Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Jeep,Compass,86990.0,0.0,2017, Á/G 2.0 Longitude Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Citroën,C4 Cactus,78900.0,41583.0,2022, Á/G 1.6 VTI 120 Feel Pack Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Volkswagen,Polo Hatch,72900.0,59000.0,2019, Á/G 1.0 200 TSI Comfortline Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Peugeot,2008,69900.0,52476.0,2022, Á/G 1.6 Allure Pack Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Fiat,Mobi,68900.0,55.0,2024, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Fiat,Mobi,62280.0,25000.0,2024, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Jeep,Compass,60000.0,114523.0,2014, Gasolina 2.0 Sport Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Renault,Duster,59900.0,188000.0,2016, Á/G 1.6 Dynamique Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Renault,Logan,59804.0,47762.0,2022, Á/G 1.0 12V SCE ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=21,Fiat,Grand Siena,54900.0,55225.0,2021, Á/G 1.0 Evo Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Renault,Logan,62900.0,39800.0,2022, Á/G 1.0 12V SCE ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Hyundai,Hb20S,58990.0,47000.0,2017, Á/G 1.6 Comfort Plus Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Chery,Tiggo 2,58990.0,50000.0,2019, Á/G 1.5 16V Look Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Hyundai,Hb20S,56900.0,56900.0,2017, Á/G 1.6 Comfort Plus Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Chevrolet,Prisma,50990.0,60000.0,2016, Á/G 1.4 LTZ 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Renault,Logan,49900.0,72000.0,2020, Á/G 1.0 12V SCE ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Toyota,Corolla,49900.0,113000.0,2011, Á/G 1.8 GLI Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Renault,Sandero,46990.0,68990.0,2020, Á/G 1.0 12V SCE ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Ford,Ka,43900.0,92000.0,2018, Á/G 1.0 SE 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Hyundai,Hb20,42900.0,122000.0,2014, Á/G 1.6 Comfort Style Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Volkswagen,Voyage,41990.0,90000.0,2015, Á/G 1.6 Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Fiat,Mobi,40900.0,76000.0,2017, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Renault,Kwid,40900.0,0.0,2020, Á/G 1.0 ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Citroën,C3,39900.0,90000.0,2015, Á/G 1.6 Tendance Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Hyundai,Hb20,38990.0,89000.0,2014, Á/G 1.0 Comfort Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Fiat,Idea,38990.0,70000.0,2014, Á/G 1.4 Attractive 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Peugeot,207,28900.0,122000.0,2014, Á/G 1.4 Active Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Fiat,Toro,109900.0,95000.0,2018, Diesel 2.0 Volcano Turbo 16V Automático,,2.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Fiat,Toro,84990.0,108000.0,2017, Á/G 1.8 Freedom 16V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=24,Hyundai,Hb20X,77990.0,45000.0,2022, Á/G 1.6 Vision Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Volkswagen,Tiguan,116900.0,90000.0,2018, Á/G 1.4 250 TSI Allspace Comfortline Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Kia,Sportage,114900.0,68000.0,2019, Á/G 2.0 EX Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Volkswagen,Nivus,109900.0,36000.0,2021, Á/G 1.0 200 TSI Highline Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Volvo,Xc60,96900.0,93000.0,2015, Gasolina 2.0 T5 Dynamic FWD Turbo Automático,,2.0 Turbo,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Chevrolet,Tracker,92990.0,31000.0,2021, Á/G 1.0 LT Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Hyundai,Creta,86900.0,81000.0,2018, GNV 2.0 Prestige Automático,,2.0,Automatico,Gnv,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Nissan,Frontier,85900.0,133000.0,2014, Diesel 2.5 S Manual,,2.5,Manual,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Chevrolet,Onix,80990.0,33000.0,2021, Á/G 1.0 Premier Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Nissan,Kicks,77900.0,76000.0,2017, Á/G 1.6 SL CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Nissan,Frontier,75990.0,100000.0,2012, Diesel 2.5 LE Automático,,2.5,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Volkswagen,Virtus,73990.0,50000.0,2020, Á/G 1.6 MSI Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Jeep,Renegade,72900.0,71000.0,2018, Á/G 1.8 16V Manual,,1.8,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Ford,Ecosport,71900.0,70000.0,2019, Á/G 1.5 Freestyle Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Suzuki,Vitara,69900.0,81000.0,2017, Gasolina 1.6 16V 4ALL Manual,,1.6,Manual,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Chevrolet,Onix,69900.0,36000.0,2023, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Jeep,Renegade,69900.0,0.0,2017, Á/G 1.8 Sport Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Bmw,X1,69900.0,84000.0,2013, Gasolina 2.0 18I S-drive Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Jeep,Renegade,68990.0,73000.0,2024, Á/G 1.8 Longitude Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Volkswagen,Polo Hatch,64990.0,52000.0,2024, Gasolina 1.0 16V Manual,,1.0,Manual,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=23,Peugeot,2008,63900.0,63000.0,2019, Á/G 1.6 Allure Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Fiat,Doblò,68990.0,66000.0,2019, Á/G 1.8 Essence 16V Manual,,1.8,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Hyundai,Ix35,66990.0,89000.0,2015, Á/G 2.0 GLS Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Ford,Ka,43990.0,60000.0,2018, Á/G 1.0 SE 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Chevrolet,Spin,43990.0,87000.0,2014, Á/G 1.8 Advantage 8V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Renault,Sandero,36990.0,60000.0,2016, Á/G 1.0 Authentique Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Jeep,Compass,91990.0,79000.0,2018, Á/G 2.0 Longitude Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Toyota,Corolla,84990.0,50000.0,2018, Á/G 1.8 GLI Upper Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Chevrolet,Spin,78990.0,50000.0,2019, Á/G 1.8 Activ7 Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Nissan,Kicks,76990.0,51000.0,2018, Á/G 1.6 SL Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Chevrolet,Spin,76990.0,50000.0,2020, Á/G 1.8 Premier Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Chevrolet,Onix,76900.0,9084.0,2023, Á/G 1.0 LT 12V Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Fiat,Doblò,68990.0,50000.0,2020, Á/G 1.8 Essence 16V Manual,,1.8,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Hyundai,Hb20,58990.0,30000.0,2021, Á/G 1.0 12V Vision Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Ford,Ka,58990.0,59000.0,2021, Á/G 1.5 SEL Plus 16V Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Chevrolet,Onix,58990.0,30000.0,2020, Á/G 1.0 Turbo Plus Manual,,1.0 Turbo,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Chevrolet,Onix,46990.0,80000.0,2015, Á/G 1.4 LTZ 8V Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Hyundai,Hb20S,44990.0,70000.0,2015, Á/G 1.0 Comfort Plus Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Chevrolet,Onix,58990.0,40000.0,2021, Á/G 1.0 Joy 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Fiat,Strada,58900.0,58373.0,2019, Á/G CD 1.4 Hard Working Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=25,Honda,Fit,56990.0,0.0,2015, Á/G 1.5 EXL Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Ford,Ka,49900.0,0.0,2020, Á/G 1.0 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Hyundai,Hb20S,48990.0,88000.0,2016, Á/G 1.0 Comfort Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Volkswagen,Fox,38990.0,0.0,2014, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Fiat,Punto,33990.0,60000.0,2013, Á/G 1.4 Attractive 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Fiat,Uno,32990.0,70000.0,2015, Á/G 1.0 Evo Vivace 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Chevrolet,Meriva,25990.0,0.0,2010, GNV 1.4 Joy 8V Manual,,1.4,Manual,Gnv,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Fiat,Toro,99900.0,0.0,2021, Á/G 1.8 Freedom 16V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Audi,Q3,89990.0,83458.0,2016, Gasolina 1.4 Ambition Automático,,1.4,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Fiat,Toro,82990.0,60000.0,2017, Á/G 1.8 Freedom 16V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Fiat,Toro,82990.0,82000.0,2018, Á/G 1.8 Freedom 16V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Ford,Ecosport,64990.0,50000.0,2018, Á/G 1.5 SE Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Chevrolet,Onix,54990.0,77000.0,2017, Á/G 1.4 LT 8V Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Fiat,Mobi,45990.0,75000.0,2020, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Renault,Kwid,40990.0,76000.0,2020, Á/G 1.0 ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Chevrolet,Classic,30990.0,87000.0,2014, Á/G 1.0 LS 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Chevrolet,Meriva,25990.0,0.0,2010, Á/G 1.4 Joy 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Hyundai,Creta,81990.0,66000.0,2019, Á/G 1.6 Attitude Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Fiat,Argo,62990.0,40000.0,2023, Á/G 1.0 Drive Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Renault,Logan,47990.0,72000.0,2020, Á/G 1.0 12V SCE Life Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=26,Fiat,Strada,78900.0,35489.0,2022, Á/G CS 1.3 Endurance Manual,,1.3,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Volkswagen,Up,49990.0,36000.0,2017, Á/G 1.0 Track Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Fiat,Mobi,48990.0,47865.0,2017, Á/G 1.0 WAY ON Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Renault,Logan,47990.0,78000.0,2017, Á/G 1.6 Expression Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Renault,Kwid,37990.0,64400.0,2020, Á/G 1.0 ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Citroën,C3,28900.0,43745.0,2012, Á/G 1.4 GLX Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Chevrolet,Trailblazer,175900.0,120000.0,2019, Diesel 2.8 LTZ Turbo Automático,,2.8 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Fiat,Toro,88900.0,87000.0,2017, Diesel 2.0 Freedom Turbo 16V Manual,,2.0 Turbo,Manual,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Nissan,Sentra,86900.0,61000.0,2020, Á/G 2.0 S CVT,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Hyundai,Hb20,79990.0,0.0,2024, Á/G 1.0 Limited Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Volkswagen,Polo Hatch,77900.0,40000.0,2023, Á/G 1.0 MPI 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Honda,Civic,76900.0,0.0,2016, Á/G 2.0 LXR Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Volkswagen,Saveiro,75997.0,78591.0,2022, Á/G CS 1.6 Trendline Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Renault,Sandero,64900.0,0.0,2021, Á/G 1.6 16V SCE Stepway ZEN Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Volkswagen,Fox,58900.0,60000.0,2019, Á/G 1.6 MSI Connect Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Chevrolet,Onix,56900.0,1.0,2020, Gasolina 1.0 Joy 8V Manual,,1.0,Manual,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Renault,Kwid,45990.0,59270.0,2020, Á/G 1.0 ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Fiat,Fiorino,91990.0,38000.0,2023, Á/G 1.4 Furgão Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Fiat,Doblò,77990.0,44359.0,2021, Á/G 1.8 Essence 16V Manual,,1.8,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Fiat,Strada,74990.0,37000.0,2022, Á/G CS 1.4 Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=18,Peugeot,2008,69900.0,52000.0,2022, Á/G 1.6 Allure Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Volkswagen,Up,61900.0,38145.0,2020, Á/G 1.0 MPI 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Chevrolet,Trailblazer,175900.0,80000.0,2019, Diesel 2.8 LTZ Turbo Automático,,2.8 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Chevrolet,Onix,74990.0,56112.0,2021, Á/G 1.0 Plus LT Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Ford,Ecosport,74900.0,42000.0,2020, Á/G 1.5 SE CVT,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Ford,Ecosport,69990.0,82300.0,2020, Á/G 1.5 SE Manual,,1.5,Manual,Flex,
